Interval0,Rythmic_Value0,Interval1,Rythmic_Value1,Interval2,Rythmic_Value2,Interval3,Rythmic_Value3,Interval4,Rythmic_Value4,Interval5,Rythmic_Value5,Interval6,Rythmic_Value6,Koleda
0,5.842593,-1.0,0.649177,1.0,0.8799955,2.0,0.7790124,0.0,1.3127803,2.0,0.8799955,0.0,0.8078647,oj_maluski_maluski
0,0.8799955,0.0,0.8078647,-1.0,0.461637,1.0,0.53376776,0.0,0.47606313,0.0,0.9665525,0.0,0.9088478,oj_maluski_maluski
0,0.9665525,0.0,0.9088478,0.0,0.4904893,0.0,0.85114324,0.0,0.85114324,0.0,1.2550756,0.0,1.2406493,oj_maluski_maluski
0,1.2550756,0.0,1.2406493,0.0,0.5914724,-2.0,0.60589856,2.0,1.0963879,-2.0,1.1396663,0.0,0.461637,oj_maluski_maluski
0,1.1396663,0.0,0.461637,0.0,0.5193416,2.0,4.371125,-2.0,0.5049155,2.0,0.7213078,0.0,0.6203247,oj_maluski_maluski
0,0.7213078,0.0,0.6203247,1.0,0.53376776,2.0,1.8609742,-3.0,3.620965,0.0,0.4904893,-4.0,0.6636031,oj_maluski_maluski
0,0.4904893,-4.0,0.6636031,-3.0,0.461637,2.0,2.2937589,-1.0,0.461637,2.0,0.461637,2.0,1.846548,oj_maluski_maluski
0,0.461637,2.0,1.846548,0.0,0.461637,2.0,5.308825,-4.0,1.0963879,-1.0,0.63475084,2.0,0.9377001,oj_maluski_maluski
0,0.64203864,-5.0,0.5591949,-12.0,0.79737055,8.0,0.35208574,1.0,4.2457395,0.0,0.4349294,12.0,0.35208574,lulajze_jezuniu
0,0.4349294,12.0,0.35208574,-9.0,0.36244118,0.0,1.6879404,-2.0,1.2219446,-1.0,1.6775849,17.0,0.7455933,lulajze_jezuniu
0,1.6775849,17.0,0.7455933,-16.0,0.4349294,9.0,1.6982958,0.0,0.94234705,-9.0,1.2219446,2.0,0.3313748,lulajze_jezuniu
0,1.2219446,2.0,0.3313748,2.0,0.9941244,-2.0,4.121474,0.0,0.7559487,9.0,0.5177731,-4.0,1.5533193,lulajze_jezuniu
0,0.5177731,-4.0,1.5533193,0.0,0.5591949,0.0,0.44528487,4.0,0.6523941,1.0,0.3831521,1.0,0.3313748,lulajze_jezuniu
0,0.3831521,1.0,0.3313748,1.0,0.4659958,0.0,1.480831,-2.0,1.387632,5.0,0.4970622,-4.0,0.35208574,lulajze_jezuniu
0,0.4970622,-4.0,0.35208574,0.0,0.9837689,-4.0,0.81808156,0.0,3.489791,5.0,0.693816,-5.0,1.34621,lulajze_jezuniu
0,0.693816,-5.0,1.34621,3.0,0.4349294,-3.0,0.36244118,3.0,0.9941244,2.0,0.3313748,5.0,0.63168323,lulajze_jezuniu
0,0.3313748,5.0,0.63168323,-7.0,0.3313748,-1.0,0.95270246,0.0,0.48670676,3.0,0.37279665,-7.0,0.9009252,lulajze_jezuniu
0,0.37279665,-7.0,0.9009252,0.0,0.3831521,7.0,1.6982958,-7.0,0.7455933,0.0,1.3151437,-1.0,0.9009252,lulajze_jezuniu
0,1.3151437,-1.0,0.9009252,1.0,0.35208574,5.0,1.8639832,-8.0,0.5074177,0.0,4.297517,-2.0,0.83879244,lulajze_jezuniu
0,4.297517,-2.0,0.83879244,7.0,0.7663042,3.0,0.72488236,-2.0,0.3313748,0.0,0.3313748,-1.0,0.9941244,lulajze_jezuniu
0,0.3313748,-1.0,0.9941244,3.0,0.8802143,0.0,1.4186983,6.0,0.3831521,-14.0,0.8077261,-2.0,0.37279665,lulajze_jezuniu
0,0.8077261,-2.0,0.37279665,0.0,0.3313748,2.0,0.73523784,3.0,0.3313748,7.0,0.5591949,-7.0,2.0710924,lulajze_jezuniu
0,0.5591949,-7.0,2.0710924,4.0,2.2057135,0.0,3.3448143,0.0,0.47635123,5.0,1.4704757,-5.0,0.35208574,lulajze_jezuniu
0,1.4704757,-5.0,0.35208574,9.0,0.3831521,-8.0,0.40386304,2.0,2.0503814,-3.0,0.6006168,3.0,0.35208574,lulajze_jezuniu
0,0.6006168,3.0,0.35208574,1.0,1.3772765,-6.0,1.8018504,-3.0,0.35208574,3.0,1.3565656,5.0,0.9941244,lulajze_jezuniu
0,1.3565656,5.0,0.9941244,-2.0,0.95270246,0.0,1.4497647,-3.0,0.3313748,-2.0,1.4497647,4.0,0.9734135,lulajze_jezuniu
0,0.30353662,-4.0,0.3122091,8.0,0.5984008,-1.0,0.40760636,-6.0,0.52902097,7.0,0.5463659,-12.0,0.29486415,gdy_sliczna_panna
0,0.5984008,-1.0,0.40760636,-6.0,0.52902097,7.0,0.5463659,-12.0,0.29486415,1.0,0.346899,-1.0,0.4509687,gdy_sliczna_panna
0,0.52902097,7.0,0.5463659,-12.0,0.29486415,1.0,0.346899,-1.0,0.4509687,3.0,2.029359,2.0,0.99733466,gdy_sliczna_panna
0,0.29486415,1.0,0.346899,-1.0,0.4509687,3.0,2.029359,2.0,0.99733466,-2.0,0.29486415,4.0,1.2488364,gdy_sliczna_panna
0,0.4509687,3.0,2.029359,2.0,0.99733466,-2.0,0.29486415,4.0,1.2488364,-2.0,0.2775192,3.0,2.064049,gdy_sliczna_panna
0,0.99733466,-2.0,0.29486415,4.0,1.2488364,-2.0,0.2775192,3.0,2.064049,2.0,1.1968015,3.0,1.5350281,gdy_sliczna_panna
0,1.2488364,-2.0,0.2775192,3.0,2.064049,2.0,1.1968015,3.0,1.5350281,-1.0,1.1881291,-2.0,1.0580419,gdy_sliczna_panna
0,2.064049,2.0,1.1968015,3.0,1.5350281,-1.0,1.1881291,-2.0,1.0580419,0.0,3.286868,-2.0,0.3122091,gdy_sliczna_panna
0,1.5350281,-1.0,1.1881291,-2.0,1.0580419,0.0,3.286868,-2.0,0.3122091,-8.0,0.29486415,2.0,0.4856586,gdy_sliczna_panna
0,1.0580419,0.0,3.286868,-2.0,0.3122091,-8.0,0.29486415,2.0,0.4856586,1.0,1.6217529,1.0,0.35557148,gdy_sliczna_panna
0,0.3122091,-8.0,0.29486415,2.0,0.4856586,1.0,1.6217529,1.0,0.35557148,-8.0,0.43362376,9.0,0.2775192,gdy_sliczna_panna
0,0.4856586,1.0,1.6217529,1.0,0.35557148,-8.0,0.43362376,9.0,0.2775192,2.0,0.6851255,1.0,4.145443,gdy_sliczna_panna
0,0.35557148,-8.0,0.43362376,9.0,0.2775192,2.0,0.6851255,1.0,4.145443,2.0,1.1447667,1.0,0.43362376,gdy_sliczna_panna
0,0.2775192,2.0,0.6851255,1.0,4.145443,2.0,1.1447667,1.0,0.43362376,2.0,0.9713172,-1.0,1.1621118,gdy_sliczna_panna
0,4.145443,2.0,1.1447667,1.0,0.43362376,2.0,0.9713172,-1.0,1.1621118,-7.0,0.82388514,5.0,0.2775192,gdy_sliczna_panna
0,0.43362376,2.0,0.9713172,-1.0,1.1621118,-7.0,0.82388514,5.0,0.2775192,0.0,3.0700562,-2.0,0.6244182,gdy_sliczna_panna
0,1.1621118,-7.0,0.82388514,5.0,0.2775192,0.0,3.0700562,-2.0,0.6244182,4.0,1.3789235,-2.0,1.769185,gdy_sliczna_panna
0,0.2775192,0.0,3.0700562,-2.0,0.6244182,4.0,1.3789235,-2.0,1.769185,2.0,1.0840595,-3.0,0.2775192,gdy_sliczna_panna
0,0.6244182,4.0,1.3789235,-2.0,1.769185,2.0,1.0840595,-3.0,0.2775192,-1.0,1.2748538,2.0,4.787206,gdy_sliczna_panna
0,1.769185,2.0,1.0840595,-3.0,0.2775192,-1.0,1.2748538,2.0,4.787206,-7.0,0.29486415,0.0,0.39026135,gdy_sliczna_panna
0,0.2775192,-1.0,1.2748538,2.0,4.787206,-7.0,0.29486415,0.0,0.39026135,4.0,1.2835263,2.0,0.2775192,gdy_sliczna_panna
0,4.787206,-7.0,0.29486415,0.0,0.39026135,4.0,1.2835263,2.0,0.2775192,1.0,0.9019374,-2.0,1.0580419,gdy_sliczna_panna
0,0.39026135,4.0,1.2835263,2.0,0.2775192,1.0,0.9019374,-2.0,1.0580419,-3.0,0.5897283,-2.0,0.44229624,gdy_sliczna_panna
0,0.2775192,1.0,0.9019374,-2.0,1.0580419,-3.0,0.5897283,-2.0,0.44229624,-5.0,0.32955405,14.0,1.2488364,gdy_sliczna_panna
0,1.0580419,-3.0,0.5897283,-2.0,0.44229624,-5.0,0.32955405,14.0,1.2488364,-2.0,1.6911327,2.0,1.0840595,gdy_sliczna_panna
0,0.44229624,-5.0,0.32955405,14.0,1.2488364,-2.0,1.6911327,2.0,1.0840595,-3.0,0.2775192,-1.0,1.1794566,gdy_sliczna_panna
0,1.2488364,-2.0,1.6911327,2.0,1.0840595,-3.0,0.2775192,-1.0,1.1794566,-1.0,0.2775192,6.0,3.980666,gdy_sliczna_panna
0,1.0840595,-3.0,0.2775192,-1.0,1.1794566,-1.0,0.2775192,6.0,3.980666,-1.0,1.5003382,3.0,1.3615786,gdy_sliczna_panna
0,1.1794566,-1.0,0.2775192,6.0,3.980666,-1.0,1.5003382,3.0,1.3615786,-2.0,0.60707325,-1.0,0.5897283,gdy_sliczna_panna
0,3.980666,-1.0,1.5003382,3.0,1.3615786,-2.0,0.60707325,-1.0,0.5897283,-2.0,0.71114296,-2.0,0.9019374,gdy_sliczna_panna
0,1.3615786,-2.0,0.60707325,-1.0,0.5897283,-2.0,0.71114296,-2.0,0.9019374,2.0,2.8358994,-2.0,0.6504356,gdy_sliczna_panna
0,0.5897283,-2.0,0.71114296,-2.0,0.9019374,2.0,2.8358994,-2.0,0.6504356,-4.0,0.29486415,-1.0,0.96264476,gdy_sliczna_panna
0,0.9019374,2.0,2.8358994,-2.0,0.6504356,-4.0,0.29486415,-1.0,0.96264476,-3.0,0.33822653,5.0,0.99733466,gdy_sliczna_panna
0,0.6504356,-4.0,0.29486415,-1.0,0.96264476,-3.0,0.33822653,5.0,0.99733466,2.0,1.1447667,1.0,4.3102202,gdy_sliczna_panna
0,0.96264476,-3.0,0.33822653,5.0,0.99733466,2.0,1.1447667,1.0,4.3102202,2.0,1.6911327,2.0,0.2775192,gdy_sliczna_panna
0,0.99733466,2.0,1.1447667,1.0,4.3102202,2.0,1.6911327,2.0,0.2775192,1.0,0.6504356,0.0,0.40760636,gdy_sliczna_panna
0,4.3102202,2.0,1.6911327,2.0,0.2775192,1.0,0.6504356,0.0,0.40760636,-1.0,1.0667144,-8.0,0.29486415,gdy_sliczna_panna
0,0.2775192,1.0,0.6504356,0.0,0.40760636,-1.0,1.0667144,-8.0,0.29486415,1.0,0.53769344,0.0,0.6504356,gdy_sliczna_panna
0,0.40760636,-1.0,1.0667144,-8.0,0.29486415,1.0,0.53769344,0.0,0.6504356,5.0,2.792537,0.0,0.32955405,gdy_sliczna_panna
0,0.29486415,1.0,0.53769344,0.0,0.6504356,5.0,2.792537,0.0,0.32955405,-10.0,0.3122091,3.0,2.445638,gdy_sliczna_panna
0,0.6504356,5.0,2.792537,0.0,0.32955405,-10.0,0.3122091,3.0,2.445638,-7.0,1.0580419,11.0,1.3268887,gdy_sliczna_panna
0,0.32955405,-10.0,0.3122091,3.0,2.445638,-7.0,1.0580419,11.0,1.3268887,1.0,2.3328958,2.0,1.1014043,gdy_sliczna_panna
0,2.445638,-7.0,1.0580419,11.0,1.3268887,1.0,2.3328958,2.0,1.1014043,3.0,0.9019374,0.0,0.346899,gdy_sliczna_panna
0,1.3268887,1.0,2.3328958,2.0,1.1014043,3.0,0.9019374,0.0,0.346899,-1.0,1.569718,-2.0,0.3122091,gdy_sliczna_panna
0,1.1014043,3.0,0.9019374,0.0,0.346899,-1.0,1.569718,-2.0,0.3122091,-5.0,0.64176315,-1.0,0.29486415,gdy_sliczna_panna
0,0.9057587,2.0,0.46660298,0.0,1.4684271,-5.0,0.6175627,7.0,0.91948235,0.0,0.93320596,-1.0,0.57639194,mosci_gospodarzu
0,0.93320596,-1.0,0.57639194,1.0,0.7547989,-2.0,1.1527839,0.0,0.6038391,4.0,1.5644923,1.0,1.6331104,mosci_gospodarzu
0,1.5644923,1.0,1.6331104,-5.0,0.9057587,7.0,0.68618083,0.0,2.4702508,0.0,0.9743768,-4.0,0.43915573,mosci_gospodarzu
0,0.9743768,-4.0,0.43915573,-1.0,2.072266,-2.0,4.007296,0.0,0.46660298,-2.0,2.8133416,15.0,0.7410753,mosci_gospodarzu
0,2.8133416,15.0,0.7410753,-17.0,0.5352211,-1.0,0.69990444,16.0,0.6175627,-11.0,0.87831146,0.0,0.5352211,mosci_gospodarzu
0,0.87831146,0.0,0.5352211,2.0,0.46660298,2.0,2.3467386,1.0,1.3174673,0.0,0.46660298,2.0,4.1994267,mosci_gospodarzu
0,0.46660298,2.0,4.1994267,-4.0,0.43915573,-1.0,1.7703466,-2.0,4.1857033,-2.0,1.0841658,-2.0,0.5214974,mosci_gospodarzu
0,1.0841658,-2.0,0.5214974,5.0,0.46660298,1.0,0.7959698,14.0,0.5352211,-16.0,1.8526883,4.0,0.46660298,mosci_gospodarzu
0,1.8526883,4.0,0.46660298,-2.0,1.3174673,0.0,0.5077738,2.0,3.0054722,4.0,0.46660298,1.0,0.6312863,mosci_gospodarzu
0,0.46660298,1.0,0.6312863,-2.0,0.8371406,-6.0,0.46660298,1.0,0.8371406,-1.0,0.8371406,0.0,0.43915573,mosci_gospodarzu
0,0.8371406,0.0,0.43915573,1.0,1.93503,4.0,0.65873367,2.0,0.43915573,1.0,0.5077738,-2.0,1.2900201,mosci_gospodarzu
0,0.5077738,-2.0,1.2900201,-2.0,0.8371406,11.0,0.46660298,3.0,0.57639194,2.0,0.72735167,-16.0,0.46660298,mosci_gospodarzu
0,0.72735167,-16.0,0.46660298,1.0,0.85086423,16.0,0.46660298,1.0,0.43915573,-16.0,2.2506733,0.0,0.5489447,mosci_gospodarzu
0,2.2506733,0.0,0.5489447,0.0,1.0567185,2.0,1.111613,-2.0,0.5214974,-4.0,0.4940502,-1.0,0.6175627,mosci_gospodarzu
0,0.4940502,-1.0,0.6175627,1.0,0.43915573,0.0,0.7959698,6.0,1.0841658,-2.0,0.43915573,0.0,0.43915573,mosci_gospodarzu
0,0.43915573,0.0,0.43915573,2.0,1.0567185,-2.0,1.1390603,3.0,0.46660298,2.0,1.3174673,9.0,0.5214974,mosci_gospodarzu
0,1.3174673,9.0,0.5214974,-16.0,3.7877183,-1.0,0.46660298,1.0,1.2351254,-3.0,0.6038391,2.0,0.91948235,mosci_gospodarzu
0,0.6038391,2.0,0.91948235,-2.0,0.5352211,0.0,2.7584472,-1.0,1.1527839,20.0,0.46660298,0.0,2.3192914,mosci_gospodarzu
0,1.4891899,-2.0,2.9150097,-1.0,0.5386431,-2.0,2.740743,3.0,8.079647,2.0,1.2198682,-5.0,1.6000868,podzmy_wszyscy_do_stajenki
0,1.2198682,-5.0,1.6000868,15.0,1.3466078,-19.0,0.79212224,-1.0,0.50695825,1.0,1.6634568,6.0,0.9663891,podzmy_wszyscy_do_stajenki
0,1.6634568,6.0,0.9663891,3.0,0.61785537,-3.0,0.6020129,2.0,0.87133443,-9.0,0.998074,0.0,0.90301937,podzmy_wszyscy_do_stajenki
0,0.998074,0.0,0.90301937,1.0,0.8079647,7.0,0.5386431,-3.0,0.50695825,-2.0,0.93470424,-2.0,1.2515532,podzmy_wszyscy_do_stajenki
0,0.93470424,-2.0,1.2515532,0.0,0.8871769,6.0,0.50695825,1.0,0.6336978,-2.0,1.0139165,1.0,0.8079647,podzmy_wszyscy_do_stajenki
0,1.0139165,1.0,0.8079647,3.0,0.76043737,-3.0,0.8238071,-7.0,0.79212224,0.0,0.69706756,1.0,2.281312,podzmy_wszyscy_do_stajenki
0,0.69706756,1.0,2.281312,1.0,0.69706756,-6.0,1.2040257,2.0,0.5386431,0.0,0.6020129,0.0,0.93470424,podzmy_wszyscy_do_stajenki
0,0.6020129,0.0,0.93470424,0.0,0.61785537,3.0,0.570328,0.0,0.50695825,4.0,0.8079647,-16.0,0.74459493,podzmy_wszyscy_do_stajenki
0,0.8079647,-16.0,0.74459493,14.0,0.6812251,-5.0,0.5386431,0.0,0.87133443,12.0,0.9663891,-9.0,0.5386431,podzmy_wszyscy_do_stajenki
0,0.9663891,-9.0,0.5386431,4.0,0.5386431,1.0,1.8377236,-2.0,0.61785537,-1.0,3.120962,0.0,0.74459493,podzmy_wszyscy_do_stajenki
0,3.120962,0.0,0.74459493,7.0,0.5386431,2.0,1.7901963,-1.0,0.50695825,-8.0,0.9663891,-2.0,0.87133443,podzmy_wszyscy_do_stajenki
0,0.9663891,-2.0,0.87133443,-1.0,1.0139165,7.0,0.71291,0.0,1.0456014,-9.0,1.7901963,0.0,0.50695825,podzmy_wszyscy_do_stajenki
0,1.7901963,0.0,0.50695825,2.0,0.6812251,0.0,0.6336978,-1.0,0.5386431,2.0,0.6812251,0.0,0.90301937,podzmy_wszyscy_do_stajenki
0,0.6812251,0.0,0.90301937,2.0,0.8871769,2.0,1.2515532,0.0,0.6653827,1.0,2.709058,-13.0,0.79212224,podzmy_wszyscy_do_stajenki
0,2.709058,-13.0,0.79212224,17.0,0.71291,0.0,1.2990805,-7.0,2.566476,8.0,0.5386431,0.0,0.50695825,podzmy_wszyscy_do_stajenki
0,0.5386431,0.0,0.50695825,-1.0,0.50695825,-2.0,1.0931287,-5.0,0.6653827,-2.0,1.4733474,0.0,0.8238071,podzmy_wszyscy_do_stajenki
0,1.4733474,0.0,0.8238071,4.0,1.1564984,-3.0,0.50695825,-2.0,1.9327782,10.0,0.5386431,-10.0,1.3624502,podzmy_wszyscy_do_stajenki
0,0.5386431,-10.0,1.3624502,-2.0,0.8079647,0.0,0.90301937,3.0,0.69706756,-1.0,0.570328,0.0,0.93470424,podzmy_wszyscy_do_stajenki
0,1.1778215,22.0,0.90735877,-1.0,0.50602704,4.0,0.29663655,-20.0,0.81138813,2.0,0.57582384,-2.0,1.718747,aniol_pasterzom_mowi
0,0.81138813,2.0,0.57582384,-2.0,1.718747,-1.0,0.8550112,1.0,0.49730244,2.0,1.0469525,0.0,2.3643677,aniol_pasterzom_mowi
0,0.49730244,2.0,1.0469525,0.0,2.3643677,0.0,0.27918732,2.0,1.0993,-2.0,0.96843106,-3.0,0.29663655,aniol_pasterzom_mowi
0,1.0993,-2.0,0.96843106,-3.0,0.29663655,1.0,0.44495478,0.0,0.55837464,0.0,0.5322008,0.0,0.49730244,aniol_pasterzom_mowi
0,0.55837464,0.0,0.5322008,0.0,0.49730244,0.0,0.4100564,2.0,0.418781,5.0,3.0099883,0.0,0.4100564,aniol_pasterzom_mowi
0,0.418781,5.0,3.0099883,0.0,0.4100564,2.0,1.169097,0.0,0.29663655,0.0,0.92480797,-2.0,0.28791192,aniol_pasterzom_mowi
0,0.29663655,0.0,0.92480797,-2.0,0.28791192,-1.0,0.32281035,1.0,1.8408914,-1.0,1.9281374,1.0,0.27918732,aniol_pasterzom_mowi
0,1.8408914,-1.0,1.9281374,1.0,0.27918732,0.0,0.37515795,0.0,0.34025955,0.0,0.4100564,-12.0,0.90735877,aniol_pasterzom_mowi
0,0.34025955,0.0,0.4100564,-12.0,0.90735877,12.0,0.49730244,0.0,0.94225717,0.0,1.718747,0.0,0.35770875,aniol_pasterzom_mowi
0,0.94225717,0.0,1.718747,0.0,0.35770875,2.0,1.718747,-3.0,0.29663655,1.0,3.3938708,-2.0,3.4985662,aniol_pasterzom_mowi
0,0.29663655,1.0,3.3938708,-2.0,3.4985662,-2.0,0.29663655,1.0,2.1724265,0.0,0.55837464,-2.0,0.29663655,aniol_pasterzom_mowi
0,2.1724265,0.0,0.55837464,-2.0,0.29663655,0.0,0.29663655,0.0,0.47112858,-3.0,0.29663655,4.0,0.29663655,aniol_pasterzom_mowi
0,0.47112858,-3.0,0.29663655,4.0,0.29663655,4.0,0.40133175,0.0,2.9140177,-2.0,1.2825168,0.0,1.9455867,aniol_pasterzom_mowi
0,2.9140177,-2.0,1.2825168,0.0,1.9455867,-2.0,0.27918732,1.0,1.0207787,0.0,0.74159133,0.0,0.96843106,aniol_pasterzom_mowi
0,1.0207787,0.0,0.74159133,0.0,0.96843106,-2.0,0.32281035,0.0,1.0382278,-9.0,0.70669293,2.0,0.5322008,aniol_pasterzom_mowi
0,1.0382278,-9.0,0.70669293,2.0,0.5322008,9.0,0.31408575,2.0,0.27918732,1.0,1.1778215,-3.0,1.7536454,aniol_pasterzom_mowi
0,0.27918732,1.0,1.1778215,-3.0,1.7536454,1.0,1.6663994,-1.0,0.36643335,0.0,2.2073247,1.0,0.6194469,aniol_pasterzom_mowi
0,0.36643335,0.0,2.2073247,1.0,0.6194469,-5.0,0.29663655,0.0,0.5670992,0.0,1.9717605,0.0,1.3697628,aniol_pasterzom_mowi
0,0.5670992,0.0,1.9717605,0.0,1.3697628,-5.0,0.31408575,5.0,0.89863425,2.0,1.7972685,0.0,0.84628654,aniol_pasterzom_mowi
0,0.89863425,2.0,1.7972685,0.0,0.84628654,0.0,0.95098186,0.0,0.27918732,2.0,0.6281715,0.0,0.28791192,aniol_pasterzom_mowi
0,0.27918732,2.0,0.6281715,0.0,0.28791192,-2.0,0.54092544,-2.0,0.4275056,0.0,0.5845485,-8.0,0.50602704,aniol_pasterzom_mowi
0,0.4275056,0.0,0.5845485,-8.0,0.50602704,15.0,1.9106883,0.0,0.6979683,2.0,0.77648973,-2.0,0.29663655,aniol_pasterzom_mowi
0,0.6979683,2.0,0.77648973,-2.0,0.29663655,2.0,2.3207445,0.0,0.92480797,-2.0,1.343589,-1.0,1.230169,aniol_pasterzom_mowi
0,0.8766259,-2.0,0.5623638,1.0,1.042027,-6.0,0.5623638,-5.0,1.0089468,13.0,0.81046546,-6.0,0.99240667,aniol_pasterzom_mowil
0,1.0089468,13.0,0.81046546,-6.0,0.99240667,-2.0,0.92624617,-2.0,0.5292835,-2.0,0.5292835,-3.0,0.5292835,aniol_pasterzom_mowil
0,0.5292835,-2.0,0.5292835,-3.0,0.5292835,2.0,0.5292835,-3.0,0.72776484,11.0,0.5623638,2.0,1.5547705,aniol_pasterzom_mowil
0,0.72776484,11.0,0.5623638,2.0,1.5547705,-4.0,0.5292835,-1.0,0.77738523,2.0,1.025487,-1.0,0.5623638,aniol_pasterzom_mowil
0,0.77738523,2.0,1.025487,-1.0,0.5623638,-1.0,0.71122473,7.0,0.5292835,5.0,1.3728292,0.0,0.5292835,aniol_pasterzom_mowil
0,0.5292835,5.0,1.3728292,0.0,0.5292835,0.0,1.1247276,-5.0,1.1081874,-10.0,2.4644766,20.0,0.81046546,aniol_pasterzom_mowil
0,1.1081874,-10.0,2.4644766,20.0,0.81046546,0.0,1.5216901,0.0,1.4886099,-10.0,1.9517331,-2.0,0.72776484,aniol_pasterzom_mowil
0,1.4886099,-10.0,1.9517331,-2.0,0.72776484,2.0,1.7201716,2.0,0.6946847,1.0,1.7367117,-3.0,0.6285242,aniol_pasterzom_mowil
0,0.6946847,1.0,1.7367117,-3.0,0.6285242,-3.0,0.5623638,1.0,2.2990754,-3.0,0.74430496,0.0,0.9593265,aniol_pasterzom_mowil
0,2.2990754,-3.0,0.74430496,0.0,0.9593265,10.0,1.2570484,0.0,0.5623638,-5.0,0.5292835,-2.0,0.66160446,aniol_pasterzom_mowil
0,0.5623638,-5.0,0.5292835,-2.0,0.66160446,-1.0,0.5292835,5.0,1.9517331,8.0,0.61198413,-24.0,0.8600858,aniol_pasterzom_mowil
0,1.9517331,8.0,0.61198413,-24.0,0.8600858,14.0,2.050974,-2.0,0.66160446,2.0,1.7367117,2.0,0.6781446,aniol_pasterzom_mowil
0,0.66160446,2.0,1.7367117,2.0,0.6781446,1.0,1.786332,-17.0,1.2239683,0.0,0.76084507,0.0,0.5623638,aniol_pasterzom_mowil
0,1.2239683,0.0,0.76084507,0.0,0.5623638,-1.0,1.0089468,1.0,0.64506435,0.0,1.190888,-1.0,0.90970606,aniol_pasterzom_mowil
0,0.64506435,0.0,1.190888,-1.0,0.90970606,1.0,1.4886099,2.0,1.2735885,-3.0,0.5292835,1.0,0.82700557,aniol_pasterzom_mowil
0,1.2735885,-3.0,0.5292835,1.0,0.82700557,2.0,1.339749,1.0,0.71122473,1.0,1.1743479,0.0,0.54582363,aniol_pasterzom_mowil
0,0.71122473,1.0,1.1743479,0.0,0.54582363,-1.0,0.5292835,-1.0,0.5623638,-2.0,0.5292835,-1.0,0.5292835,aniol_pasterzom_mowil
0,0.5623638,-2.0,0.5292835,-1.0,0.5292835,0.0,0.5292835,1.0,0.5292835,0.0,1.4555297,0.0,0.97586656,aniol_pasterzom_mowil
0,0.5292835,0.0,1.4555297,0.0,0.97586656,5.0,0.5623638,2.0,0.8766259,0.0,1.2405083,1.0,0.5623638,aniol_pasterzom_mowil
0,0.8766259,0.0,1.2405083,1.0,0.5623638,0.0,0.5292835,1.0,1.4224495,0.0,0.97586656,-2.0,2.9110594,aniol_pasterzom_mowil
0,1.4224495,0.0,0.97586656,-2.0,2.9110594,-2.0,1.3562891,1.0,1.7201716,0.0,0.76084507,1.0,1.5382303,aniol_pasterzom_mowil
0,1.7201716,0.0,0.76084507,1.0,1.5382303,-6.0,0.5292835,11.0,0.8766259,-14.0,0.9427864,9.0,2.0178936,aniol_pasterzom_mowil
0,0.8766259,-14.0,0.9427864,9.0,2.0178936,0.0,0.71122473,0.0,0.5292835,0.0,2.4148562,2.0,1.025487,aniol_pasterzom_mowil
0,2.2634957,0.0,2.3078778,0.0,0.86545426,0.0,0.9098365,0.0,1.7087172,1.0,0.7766897,0.0,1.0651745,medrcy_swiata
0,0.75449854,2.0,0.71011627,1.0,1.0651745,0.0,1.8418641,-2.0,0.75449854,2.0,0.7988808,1.0,1.6199528,medrcy_swiata
0,0.71011627,-1.0,0.71011627,-5.0,1.2648947,3.0,0.75449854,1.0,1.486806,1.0,1.5977616,-2.0,1.1317478,medrcy_swiata
0,0.71011627,1.0,0.7766897,0.0,1.5977616,-3.0,1.1095567,1.0,1.1983212,0.0,0.75449854,0.0,1.1539389,medrcy_swiata
0,0.9098365,-4.0,1.4646147,2.0,0.95421875,2.0,0.8210719,-1.0,0.71011627,1.0,0.71011627,0.0,1.975011,medrcy_swiata
0,0.88764536,-2.0,1.3092769,4.0,0.75449854,0.0,0.7323074,2.0,0.8210719,0.0,0.71011627,1.0,0.9098365,medrcy_swiata
0,0.71011627,0.0,0.84326303,-3.0,1.2205123,12.0,0.75449854,6.0,0.95421875,-1.0,0.71011627,-2.0,0.71011627,medrcy_swiata
0,0.75449854,1.0,1.2870858,1.0,0.71011627,-1.0,1.0651745,4.0,0.99860096,-1.0,0.75449854,1.0,1.2870858,medrcy_swiata
0,0.86545426,-3.0,0.75449854,1.0,0.97640985,6.0,0.7766897,-4.0,0.9098365,-3.0,0.75449854,2.0,0.71011627,medrcy_swiata
0,6.237144,12.0,0.57573634,0.0,0.9869766,0.0,0.43865627,0.0,0.54832035,-5.0,0.90472853,-7.0,2.1110332,gdy_sliczna_panna
0,0.5071963,4.0,0.5209043,-1.0,0.43865627,-3.0,0.5209043,0.0,1.644961,-12.0,0.54832035,0.0,0.43865627,gdy_sliczna_panna
0,0.6854004,0.0,4.2357745,0.0,3.125426,16.0,1.0555166,-1.0,0.4660723,1.0,0.6305684,0.0,0.86360455,gdy_sliczna_panna
0,1.1651807,12.0,0.4660723,2.0,1.4530488,-5.0,0.43865627,-11.0,0.9869766,0.0,0.6305684,11.0,0.4660723,gdy_sliczna_panna
0,0.75394046,2.0,1.0006846,4.0,0.4660723,0.0,0.43865627,1.0,0.90472853,0.0,0.43865627,0.0,1.0692247,gdy_sliczna_panna
0,0.4660723,1.0,0.58944434,1.0,0.57573634,0.0,0.43865627,0.0,0.94585264,2.0,3.9204903,-9.0,0.43865627,gdy_sliczna_panna
